'Id:  Comment:  Operator: "Lab Manager" Anode: Mo Scantype: "Coupled TwoTheta/Theta" TimePerStep: 1536 X: 9999 Y: 9999 Z: 9999
5.3372 71.646 0.333 11.6075139230472              
5.3423 72.673 0.334 11.6186356530385              
5.3474 71.367 0.333 11.6297574697587              
5.3525 72.827 0.334 11.6408793732933              
5.3576 73.346 0.335 11.6520013637275              
5.3627 71.922 0.333 11.6631234411466              
5.3678 73.466 0.335 11.6742456056361              
5.3729 73.596 0.335 11.6853678572812              
5.378 73.266 0.335 11.6964901961672              
5.3831 73.961 0.335 11.7076126223796              
5.3882 74.997 0.336 11.7187351360037              
5.3933 73.729 0.335 11.7298577371248              
5.3984 75.012 0.336 11.7409804258284              
5.4035 75.652 0.337 11.7521032021998              
5.4086 74.215 0.335 11.7632260663243              
5.4137 75.341 0.336 11.7743490182875              
5.4188 76.11 0.337 11.7854720581747              
5.4239 75.147 0.336 11.7965951860712              
5.429 75.835 0.337 11.8077184020626              
5.4341 76.35 0.337 11.8188417062343              
5.4392 75.635 0.336 11.8299650986716              
5.4443 76.422 0.337 11.8410885794601              
5.4495 77.303 0.338 11.8524302587703              
5.4546 75.928 0.336 11.863553918254              
5.4597 77.249 0.338 11.8746776663468              
5.4648 77.524 0.338 11.8858015031343              
5.4699 77.038 0.337 11.8969254287019              
5.475 77.189 0.337 11.9080494431352              
5.4801 78.248 0.338 11.9191735465195              
5.4852 77.633 0.338 11.9302977389404              
5.4903 78.029 0.338 11.9414220204835              
5.4954 79.491 0.339 11.9525463912342              
5.5005 78.539 0.338 11.963670851278              
5.5056 78.106 0.338 11.9747954007005              
5.5107 79.411 0.339 11.9859200395872              
5.5158 78.547 0.338 11.9970447680237              
5.5209 78.515 0.338 12.0081695860956              
5.526 80.474 0.34 12.0192944938883              
5.5311 78.933 0.339 12.0304194914874              
5.5362 79.619 0.339 12.0415445789786              
5.5413 79.787 0.339 12.0526697564474              
5.5464 79.217 0.339 12.0637950239794              
5.5515 78.73 0.338 12.0749203816602              
5.5566 80.666 0.34 12.0860458295754              
5.5617 79.948 0.339 12.0971713678107              
5.5668 79.156 0.338 12.1082969964515              
5.5719 81.67 0.341 12.1194227155837              
5.577 80.478 0.34 12.1305485252928              
5.5821 80.561 0.34 12.1416744256644              
5.5873 81.834 0.341 12.1530185743806              
5.5924 80.653 0.34 12.1641446581162              
5.5975 79.781 0.339 12.175270832773              
5.6026 82.225 0.341 12.1863970984368              
5.6077 81.271 0.34 12.1975234551931              
5.6128 80.248 0.339 12.2086499031276              
5.6179 82.032 0.341 12.2197764423262              
5.623 81.064 0.34 12.2309030728744              
5.6281 81.646 0.34 12.242029794858              
5.6332 81.861 0.34 12.2531566083627              
5.6383 81.465 0.34 12.2642835134743              
5.6434 80.695 0.339 12.2754105102784              
5.6485 82.654 0.341 12.2865375988608              
5.6536 82.145 0.341 12.2976647793074              
5.6587 81.692 0.34 12.3087920517037              
5.6638 83.062 0.341 12.3199194161357              
5.6689 81.691 0.34 12.331046872689              
5.674 82.028 0.34 12.3421744214495              
5.6791 83.407 0.341 12.353302062503              
5.6842 82.692 0.341 12.3644297959352              
5.6893 82.14 0.34 12.375557621832              
5.6944 83.578 0.342 12.3866855402791              
5.6995 82.837 0.341 12.3978135513625              
5.7046 81.747 0.34 12.4089416551678              
5.7097 83.688 0.341 12.4200698517811              
5.7148 82.557 0.34 12.4311981412881              
5.7199 82.041 0.34 12.4423265237746              
5.7251 83.686 0.341 12.4536732056604              
5.7302 82.761 0.34 12.464801776191              
5.7353 82.745 0.34 12.4759304399605              
5.7404 83.16 0.341 12.4870591970548              
5.7455 82.377 0.34 12.4981880475596              
5.7506 82.359 0.34 12.5093169915611              
5.7557 83.866 0.341 12.5204460291449              
5.7608 83.352 0.341 12.5315751603972              
5.7659 81.877 0.339 12.5427043854038              
5.771 84.337 0.341 12.5538337042505              
5.7761 82.724 0.34 12.5649631170235              
5.7812 82.514 0.34 12.5760926238086              
5.7863 84.233 0.341 12.5872222246917              
5.7914 82.815 0.34 12.5983519197589              
5.7965 83.054 0.34 12.6094817090961              
5.8016 83.572 0.34 12.6206115927893              
5.8067 83.518 0.34 12.6317415709245              
5.8118 82.3 0.339 12.6428716435877              
5.8169 83.964 0.341 12.6540018108649              
5.822 82.971 0.34 12.6651320728421              
5.8271 81.865 0.339 12.6762624296053              
5.8322 84.384 0.341 12.6873928812405              
5.8373 82.603 0.339 12.6985234278339              
5.8424 81.764 0.338 12.7096540694714              
5.8475 83.757 0.34 12.720784806239              
5.8526 82.586 0.339 12.731915638223              
5.8577 81.795 0.338 12.7430465655092              
5.8629 83.416 0.34 12.7543958444845              
5.868 81.817 0.338 12.7655269645065              
5.8731 81.64 0.338 12.7766581800908              
5.8782 84.283 0.34 12.7877894913234              
5.8833 82.416 0.339 12.7989208982906              
5.8884 81.755 0.338 12.8100524010783              
5.8935 83.259 0.339 12.8211839997727              
5.8986 83.161 0.339 12.83231569446              
5.9037 81.277 0.337 12.8434474852263              
5.9088 83.209 0.339 12.8545793721577              
5.9139 81.952 0.338 12.8657113553404              
5.919 80.933 0.337 12.8768434348607              
5.9241 82.729 0.338 12.8879756108045              
5.9292 81.522 0.337 12.8991078832582              
5.9343 81.152 0.337 12.9102402523079              
5.9394 82.682 0.338 12.9213727180398              
5.9445 82.497 0.338 12.9325052805401              
5.9496 80.49 0.336 12.9436379398951              
5.9547 82.209 0.338 12.954770696191              
5.9598 81.948 0.337 12.965903549514              
5.9649 80.787 0.336 12.9770364999502              
5.97 82.717 0.338 12.9881695475861              
5.9751 81.077 0.336 12.9993026925079              
5.9802 80.093 0.335 13.0104359348017              
5.9853 82.025 0.337 13.0215692745539              
5.9904 81.331 0.336 13.0327027118508              
5.9955 80.049 0.335 13.0438362467787              
6.0007 80.792 0.336 13.0551881869236              
6.0058 80.255 0.335 13.0663219192908              
6.0109 79.312 0.334 13.0774557495496              
6.016 81.058 0.336 13.0885896777863              
6.0211 80.375 0.335 13.0997237040872              
6.0262 79.376 0.334 13.1108578285387              
6.0313 81.046 0.336 13.1219920512271              
6.0364 80.129 0.335 13.1331263722388              
6.0415 79.039 0.334 13.1442607916601              
6.0466 80.731 0.335 13.1553953095773              
6.0517 79.651 0.334 13.166529926077              
6.0568 78.131 0.333 13.1776646412455              
6.0619 80.154 0.335 13.1887994551691              
6.067 79.088 0.333 13.1999343679343              
6.0721 78.442 0.333 13.2110693796275              
6.0772 80.122 0.334 13.2222044903351              
6.0823 79.327 0.334 13.2333397001436              
6.0874 77.041 0.331 13.2444750091394              
6.0925 80.275 0.334 13.2556104174089              
6.0976 79.228 0.333 13.2667459250386              
6.1027 77.209 0.331 13.2778815321149              
6.1078 79.202 0.333 13.2890172387245              
6.1129 78.442 0.332 13.3001530449536              
6.118 76.65 0.331 13.3112889508888              
6.1231 78.844 0.333 13.3224249566166              
6.1282 77.592 0.331 13.3335610622236              
6.1333 76.469 0.33 13.3446972677962              
6.1385 78.307 0.332 13.3560519333555              
6.1436 77.798 0.331 13.3671883410833              
6.1487 76.525 0.33 13.378324849038              
6.1538 77.838 0.331 13.3894614573062              
6.1589 77.224 0.331 13.4005981659744              
6.164 75.337 0.329 13.4117349751293              
6.1691 77.312 0.331 13.4228718848573              
6.1742 76.623 0.33 13.4340088952451              
6.1793 74.761 0.328 13.4451460063793              
6.1844 77.058 0.33 13.4562832183464              
6.1895 75.835 0.329 13.4674205312331              
6.1946 74.444 0.328 13.478557945126              
6.1997 76.171 0.329 13.4896954601117              
6.2048 75.464 0.328 13.5008330762769              
6.2099 73.776 0.327 13.5119707937081              
6.215 76.185 0.329 13.5231086124921              
6.2201 75.03 0.328 13.5342465327155              
6.2252 72.616 0.325 13.545384554465              
6.2303 76.145 0.329 13.5565226778273              
6.2354 74.609 0.327 13.567660902889              
6.2405 72.866 0.326 13.5787992297368              
6.2456 75.288 0.328 13.5899376584575              
6.2507 73.606 0.326 13.6010761891378              
6.2558 72.468 0.325 13.6122148218643              
6.2609 74.165 0.327 13.6233535567239              
6.266 73.255 0.326 13.6344923938032              
6.2711 71.582 0.324 13.645631333189              
6.2763 73.915 0.326 13.6569887885761              
6.2814 73.082 0.325 13.6681279348455              
6.2865 71.135 0.323 13.6792671836834              
6.2916 73.239 0.325 13.6904065351766              
6.2967 72.658 0.325 13.7015459894118              
6.3018 71.03 0.323 13.712685546476              
6.3069 73.114 0.325 13.7238252064558              
6.312 72.255 0.324 13.7349649694381              
6.3171 70.667 0.322 13.7461048355098              
6.3222 71.874 0.324 13.7572448047576              
6.3273 71.075 0.323 13.7683848772684              
6.3324 69.413 0.321 13.7795250531291              
6.3375 71.029 0.323 13.7906653324266              
6.3426 70.89 0.322 13.8018057152476              
6.3477 68.929 0.32 13.8129462016791              
6.3528 70.834 0.322 13.824086791808              
6.3579 70.158 0.322 13.8352274857211              
6.363 69.232 0.321 13.8463682835054              
6.3681 70.452 0.322 13.8575091852478              
6.3732 69.891 0.321 13.8686501910352              
6.3783 68.618 0.32 13.8797913009546              
6.3834 69.446 0.321 13.8909325150928              
6.3885 69.115 0.32 13.9020738335369              
6.3936 68.149 0.319 13.9132152563737              
6.3987 69.194 0.32 13.9243567836903              
6.4038 68.261 0.319 13.9354984155737              
6.4089 67.376 0.318 13.9466401521108              
6.4141 68.703 0.319 13.9580004619122              
6.4192 67.779 0.318 13.969142410074              
6.4243 66.965 0.318 13.9802844631523              
6.4294 67.235 0.318 13.991426621234              
6.4345 67.424 0.318 14.0025688844063              
6.4396 66.321 0.317 14.013711252756              
6.4447 66.952 0.317 14.0248537263704              
6.4498 66.409 0.317 14.0359963053364              
6.4549 66.481 0.317 14.047138989741              
6.46 66.397 0.317 14.0582817796715              
6.4651 66.533 0.317 14.0694246752149              
6.4702 65.125 0.315 14.0805676764582              
6.4753 65.819 0.316 14.0917107834885              
6.4804 66.605 0.317 14.1028539963931              
6.4855 64.694 0.314 14.1139973152589              
6.4906 65.271 0.315 14.1251407401732              
6.4957 65.402 0.315 14.136284271223              
6.5008 64.745 0.314 14.1474279084955              
6.5059 65.076 0.315 14.1585716520779              
6.511 64.625 0.314 14.1697155020573              
6.5161 63.106 0.312 14.180859458521              
6.5212 64.631 0.314 14.192003521556              
6.5263 64.296 0.314 14.2031476912496              
6.5314 63.201 0.312 14.214291967689              
6.5365 63.702 0.313 14.2254363509614              
6.5416 63.918 0.313 14.236580841154              
6.5467 62.325 0.311 14.2477254383541              
6.5519 62.969 0.312 14.2590886673336              
6.557 63.291 0.312 14.2702334809128              
6.5621 61.689 0.31 14.2813784017628              
6.5672 62.209 0.311 14.2925234299711              
6.5723 62.086 0.311 14.3036685656248              
6.5774 61.695 0.31 14.3148138088112              
6.5825 61.746 0.31 14.3259591596176              
6.5876 61.984 0.31 14.3371046181314              
6.5927 61.067 0.309 14.3482501844397              
6.5978 60.694 0.309 14.3593958586301              
6.6029 61.217 0.309 14.3705416407897              
6.608 60.552 0.309 14.381687531006              
6.6131 60.67 0.309 14.3928335293662              
6.6182 61.41 0.31 14.4039796359578              
6.6233 59.71 0.308 14.4151258508681              
6.6284 59.694 0.308 14.4262721741845              
6.6335 59.677 0.307 14.4374186059943              
6.6386 58.774 0.306 14.448565146385              
6.6437 59.13 0.307 14.4597117954439              
6.6488 59.72 0.307 14.4708585532586              
6.6539 58.363 0.306 14.4820054199163              
6.659 58.275 0.306 14.4931523955045              
6.6641 59.604 0.307 14.5042994801108              
6.6692 58.195 0.305 14.5154466738224              
6.6743 58.543 0.306 14.526593976727              
6.6794 58.269 0.305 14.5377413889119              
6.6845 58.269 0.305 14.5488889104646              
6.6897 56.872 0.304 14.5602551235676              
6.6948 57.717 0.305 14.5714028662672              
6.6999 57.522 0.304 14.5825507185989              
6.705 56.342 0.303 14.5936986806501              
6.7101 57.273 0.304 14.6048467525085              
6.7152 56.528 0.303 14.6159949342614              
